"track_id","track_name","release_date","duration_ms","popularity","cover_album","artists_names","artists_ids"
"7t5jsJQUNr0mrPb0nrwuFe","Jozvi Az Man","2014-01-01","263340","7","https://i.scdn.co/image/ab67616d0000b273dd3b6b957e613eb80bb15246","Nassim,Sijal,Alireza Jj","4RuefpFp7IwhlQW8Cii86Q,5F0BGBdSL945Bzxrq8aGbn,3tecdksDTajgP8xxkuDgyJ"
"6CbKCI45XUS7c1PY1NHVi1","Cocktail + Gillaass","2021-12-04","173629","11","https://i.scdn.co/image/ab67616d0000b2738b3387e27992632e2ffe9ec0","021kid","578d6XzxI0bCSi49dK0Qpx"
"0tOSHcfRMmCGAV5N9TZMA1","RADDI","2023-06-14","186476","27","https://i.scdn.co/image/ab67616d0000b27319632585a1ab242237f0b99d","Maslak","6ZWZCww4so7LacgTJiFTWb"
"1VRsxiEVGQJvcJ4iUJ6N0V","Maah Neshin","2021-07-16","120621","0","https://i.scdn.co/image/ab67616d0000b2738458c40481e2b6733c47c936","Beatbynajwa","3I36QJUwnZzyxnqIQJkZcy"
"6KCgj1UvuWLy63lWgghAY0","Leilaye Man Koo","2019-02-17","220187","1","https://i.scdn.co/image/ab67616d0000b2730691f27a1053f280a8ce6982","Pedram Azad,Merzhak","1sEkDexfrAocVh8pZdmJVl,6JRWq2ja4nHQVqUnLtWarc"
"2ZIrlV7MA7Y6gOKHBlWyEG","Chera","2016-02-02","252003","10","https://i.scdn.co/image/ab67616d0000b27351bf54d2d208b81a60e46bbe","Amir Tataloo,Reza Pishro","5CEosSs2y4M9THNGI6mej8,0u4qrFczDmAsJesHPgbnru"
"48odvZqAOe2yRbcSdP4RGz","Tooti","2024-03-11","275206","9","https://i.scdn.co/image/ab67616d0000b27345f3c413cd16d07fcec0d580","Cnjim","2utR6IBKj6bToiY7ei121b"
"2nEXHcFotfKeNnvKFeY8I5","Melancholy at the Sports Bar (French Fries Remix)","2014-02-10","296973","0","https://i.scdn.co/image/ab67616d0000b273e1cb399af209de19c033ef61","Birdy Nam Nam,French Fries","4e7qJTThm5uI3CplqZObfT,3euFSSQylc6qiJV4oJU0Uj"
"5BCTngACDuRfyiZnB7IPvL","Ghatari","2017-02-01","228983","17","https://i.scdn.co/image/ab67616d0000b2730bede26c5d06a6df296a64ad","Mehrad Hidden,Zakhmi","0jCVTRvQkILbJvpviTpvd1,4jE3X9cADx45YcmBiteecQ"
"6e173yayNRxpPp4PelrKOS","Joub","2020-03-09","248785","0","https://i.scdn.co/image/ab67616d0000b2736fe1725e3e4619ceacc8a70e","Arshia","1qgesJnOLeUUOPGUW305j5"
"1iTXwyXHaxRzy0WoUivBPQ","Marg","2016-03-16","240000","21","https://i.scdn.co/image/ab67616d0000b27311f1200958042fa034f791fd","Ali Sorena","1gNqCEatbX4cKskpTzyAsI"
"6KNHOds4Xks2U4hcQMNu77","Emrooz","2019-12-18","230086","4","https://i.scdn.co/image/ab67616d0000b2734d6e530bf825c25f1d2e6427","Putak","1VURARf1CD5wkFgIexChyq"
"7weWNEgF2lXisMd9P2irP8","Dast Bala Dast","2021-03-04","192000","11","https://i.scdn.co/image/ab67616d0000b2733131982986f53eba6b38cf7a","Maslak,Merzhak","6ZWZCww4so7LacgTJiFTWb,6JRWq2ja4nHQVqUnLtWarc"
"71AHz9ViHXviNol27LYSqI","Revenge","2020-11-05","133982","2","https://i.scdn.co/image/ab67616d0000b273a1e65c298e1a932b6f1bc1a1","Mamazi,Limit","4L42EENVSu2ZE8cwhVVeh8,0XI5k4KNv8SB37sjZAXgay"
"6TlVLMKkapqMy4Fw5pZ3MY","Chera Enghad Bad .2017 SKIT","2022-10-26","151319","3","https://i.scdn.co/image/ab67616d0000b273e8a30365b120a17c46eda983","XWHISKY","4TO3iG7Rd36IKRcMVvPi2U"
"6zv5FNA4SIMdune6oBHoVQ","My Iran (ایران من)","2022-10-08","339428","16","https://i.scdn.co/image/ab67616d0000b273598eaa49b7f299852f588820","King Raam,Erfan,Gdaal,Rana Mansour,Hamed Nikpay","01xUafSGlkbklhhimae66R,1yPzb9mqugowOfUs2vIOgL,7mGDv3CYlPghTIWzE6tOpv,3zrjEdzGRRwrLHv3KQDDuB,6zu1JcNYULXTVw509cemBy"
"4VPUYz5BTfw2iBtpxpMlZm","In Loving Memory of Hip Hop","2021-04-09","233743","0","https://i.scdn.co/image/ab67616d0000b273d772e3b6786ce2e36983df9a","M-Acculate","0RuObEb4nNNpGXGcxBAcvP"
"0ChnmoBPXD9xo6UJYu2OoV","Karo Bigi","2024-02-05","282947","35","https://i.scdn.co/image/ab67616d0000b27314631eb433519cf2a8a3db4b","Hiphopologist,Vinak,Ashkan Kagan","45YMrIBH74j8e2wNlRSSdK,1sKlyO3CCEvjeTN6Uck39S,2D66FABcMx1DcjVtrVAeHL"
"58a4FPjAbH6xODlIQoRmRZ","Fucktarded (Cutz By Mr Demic)","2018-09-14","295292","0","https://i.scdn.co/image/ab67616d0000b273394aadf17495eb1675844229","D-Mic Productions","61bZI0JkA5BCXWEfiaKHlx"
"26JphHIhELavIArhMpufAV","Del Del (Remix)","2020-04-22","200022","7","https://i.scdn.co/image/ab67616d0000b2737c2e5748f591704d1a7591e4","Tohi,DJ Mamsi","7pBXdJN9S9N9nNifjPixET,2L31OwXoRJSSiy8uLaUwTc"
"5OeOkRXusvsFX2xUUYJec5","Motenaferam","2014-04-14","302253","9","https://i.scdn.co/image/ab67616d0000b2734e2abc1e948d5e95aec00421","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO"
"4Qc4wSMOMVwNrngzzCZBBR","Boghz","2015-01-19","253072","1","https://i.scdn.co/image/ab67616d0000b2739aab1f60d96c2ced88103cf5","Tohi","7pBXdJN9S9N9nNifjPixET"
"1wkYI5TU5i47CHoN2kIqF4","I Thought You Were the One","2021-04-09","229128","0","https://i.scdn.co/image/ab67616d0000b273d772e3b6786ce2e36983df9a","D. Lector","4ABo5W10eNgXbcp34npyWZ"
"2NUyabJiEUbWMXtjPTzY5e","Paradi Oubliye","2009-06-01","218383","0","https://i.scdn.co/image/ab67616d0000b273da63e3e1de59bda8d55fe1ac","Ion Kid Seychelles","7plSNnD7Gi1UjsU1s8xiDA"
"6RZLeAIeLqdlDgvfckNBPs","Corteiz","2023-09-29","210632","18","https://i.scdn.co/image/ab67616d0000b273a7ebbe46bde3612a6325f604","Chvrsi","7Hj58arwOvp6exTny9r5Ie"
"1p4HEhG8SkkFKrccvoUMJE","Cheghadr Bad Shodim","2018-12-25","60055","1","https://i.scdn.co/image/ab67616d0000b273945004eae605405478febe27","Sajadii","6gKTNAJ5jCUX5zmkwQ19FS"
"3OxKvAGlB4rZKATIhWI9Nw","SECOND CHANCE","2024-05-31","130929","24","https://i.scdn.co/image/ab67616d0000b2739a052a44671946b9939b8534","Aliz,Moreshahin","0kvIaNH5ddcv845mDHykJi,4OjyMHcUbc9YWWBoOUOOG5"
"1OdhD8KQlmFs4fRO01CSZj","Shame","2021-02-27","181237","25","https://i.scdn.co/image/ab67616d0000b273f9be783866091ae356e177d9","Ashkan Kagan,Hiphopologist,Chvrsi,Isam","2D66FABcMx1DcjVtrVAeHL,45YMrIBH74j8e2wNlRSSdK,7Hj58arwOvp6exTny9r5Ie,2oJHjkrwOU6fFBoDiW1jDP"
"5N7KhmL6q9hA7ZGYtzJxiN","Khune","2024-04-14","216241","40","https://i.scdn.co/image/ab67616d0000b273e1fa0f5396ac852c7317e5f0","Sogand","2mGkJsyXC8byI83UHSO4w1"
"24Qul0LabP9Y2sGhiSFSpy","Pichak","2020-12-31","160138","2","https://i.scdn.co/image/ab67616d0000b273ef6938e31ff1b10bc2dbf9ce","Mc Tes","0WlePVQtjzjgNFSrRt67Wz"
"6daxXGOWVLMj7zrHnlYSw3","Atal Matal","2014-02-08","182000","20","https://i.scdn.co/image/ab67616d0000b2734da8d9f6882619519a142994","Ali Sorena","1gNqCEatbX4cKskpTzyAsI"
"3AFgCpE9Ok9YRQdG9W5xmT","Alaki (Remix)","2022-08-04","263131","6","https://i.scdn.co/image/ab67616d0000b27399825ddd9f1578d64cd0ff0a","Alipasha,Ali T,Vinak","3uVb2GNMjiwv3talHFUvC1,4AoHhIECjOXoAgdnb4SBjV,1sKlyO3CCEvjeTN6Uck39S"
"4nFlZ17lJefiiCy90sGNj4","Nakhoda Jelal","2021-03-08","261224","24","https://i.scdn.co/image/ab67616d0000b2736652898d1151f2a3529c7773","Ali Sorena","1gNqCEatbX4cKskpTzyAsI"
"3WXkOmaUfwK69ipuY3Vht0","Playboy","2023-08-17","224000","25","https://i.scdn.co/image/ab67616d0000b2734951c9bfe1e32900d1635090","Putak,Behzad Leito,Catchybeatz,Sepehr Khalse","1VURARf1CD5wkFgIexChyq,4zNEj5bkHE0kNSpfIwgdvu,25JIQIFASUvrcnzFL9CQhZ,2SFwcduI9cdZsG6UxnBm3C"
"0z2bWZajTWN1nDARsJj8mQ","Al-Fatiha","2023-03-17","206919","18","https://i.scdn.co/image/ab67616d0000b273d84264621359071bfc96e42c","Young Sudden","0PGOS7VHyBpbxRhWgO4tZB"
"0sWURO0m6RXKlTS00WmX1F","Bikhiali","2021","187663","4","https://i.scdn.co/image/ab67616d0000b273b69f103c538128107dc30007","Kimia","7bZ2f8sh750Ol4YYNg7uKG"
"7m29cpDF8rTUOQTunqXmxa","Hopewaves","2020-02-12","363755","4","https://i.scdn.co/image/ab67616d0000b273c9c3b338708acab9ce151950","Ashkan Kagan","2D66FABcMx1DcjVtrVAeHL"
"4GMuPmS5tEKIPamX6oXi4y","Tahamol","2013-10-15","184712","0","https://i.scdn.co/image/ab67616d0000b2737be51d478b516c46abdb0a48","Hesam Steps","3udOiFU3fqyDV2OihyaaYh"
"5QwaYBHUCmgzxYxGOd1nC7","Répands Ton esprit","2021-02-28","302280","0","https://i.scdn.co/image/ab67616d0000b273f368a59a8e7aac36429aacf1","Feel God,Ludwig Nestor","7pCetj58wY7gLQwIulrHxg,5bQFJOqSsZiyEoneQCJaNC"
"0QLttZ7qZJlbtwT3RnZO9b","Age Yeroozi","2023-12-22","210750","15","https://i.scdn.co/image/ab67616d0000b273d9245947d421d14350c1a849","Pozx,Shemrooni","73tMg5JKxJbsq6gMKraYwd,4zuyCgnXCf6stVpIZAVhPn"
"3sZFr8cN4phRrfriRTbUaT","Gorg 3","2022-08-18","381048","16","https://i.scdn.co/image/ab67616d0000b273e38c3acc6a41949597ca37b4","Amir Tataloo,021G","5CEosSs2y4M9THNGI6mej8,6U5mXNse56YUIYMdoPexGj"
"5k7ruNi1TF2J7arkCjKS7f","Velesh Kon","2020","529128","18","https://i.scdn.co/image/ab67616d0000b2737d46af39b0eb2297e4ed277e","Amir Tataloo","5CEosSs2y4M9THNGI6mej8"
"0P1YBGRlQQ2QooC42fsOoi","Vaveyla","2023-04-27","254545","31","https://i.scdn.co/image/ab67616d0000b273229c0f1193863d0176c87058","Shayea,Poori","3QNGoF6VzVNnkpjJDT3NHq,5uEEhLt2ETeApnvs40MOxk"
"34JLFtaxO52UmBRAW49IyG","Kankel","2024-03-19","148000","19","https://i.scdn.co/image/ab67616d0000b2732aee774df62bb41d22a7789d","Sohrab Mj,Roohnikan","2B4DnBz9uzJN5nPgLEHCt7,44RXtulObO1K33nXZ0Rvb5"
"7lzQzDC9iJbP93XzJTNFOa","Raasta","2019-05-20","186828","0","https://i.scdn.co/image/ab67616d0000b273882107e234246f4dfa54dc5a","Ashkan Kagan","2D66FABcMx1DcjVtrVAeHL"
"05Kmn29VJleTo3McLM9dMU","KVS","2021-07-23","207000","0","https://i.scdn.co/image/ab67616d0000b2734f612b1afde54c6ad7cf937a","Mez'Rab","0VBIFNvmge2DOar9E0gPBO"
"7oJuRPd7SmqiMe86M1Usn8","Pile","2017-05-18","242024","9","https://i.scdn.co/image/ab67616d0000b273dcf4725c62ad9566e35d1a90","Amir Tataloo","5CEosSs2y4M9THNGI6mej8"
"5FDXVTwR1ouOfG5nkblIZL","He's Gone","2019-06-28","161620","0","https://i.scdn.co/image/ab67616d0000b27301bf838914f831e622b1cb6e","Justina","1WaCguNeKSENLLlSd0vSVR"
"0CsEQOilABFZuhQTjNu71x","Chera Badi","2012-06-04","245420","34","https://i.scdn.co/image/ab67616d0000b2732d92db5e492b13782605ff1d","Zedbazi,Hichkas","4tXhsMzLWZ1WL952nYBPTL,2X90kCLyxyPeJ5nynJGbvT"
"0E1W6nc6hfGvFEdzpdGb4f","Sahm","2018-06-11","182334","0","https://i.scdn.co/image/ab67616d0000b273b46faef0a087036517a35279","Imanemun","6NY0pmZsboMa0qoHDswbdv"
"0Yjo2WmNsNqadL6a7BEsbl","Hala Na - DJ Tupic & Dynatonic Remix","2023-07-07","282240","10","https://i.scdn.co/image/ab67616d0000b2730798091e914a804c26cc09f1","Gdaal,Sami Beigi,Madgal,Erfan,Dynatonic,DJ Tupic","7mGDv3CYlPghTIWzE6tOpv,05xOq3llEmAYBHDUsgHpi2,59c59jqSTrVDZhSyrnaCLz,1yPzb9mqugowOfUs2vIOgL,6DdsZ8p8sO7baNvPTi0oTL,7Fev1YEuJh0pDPWa6ajUIY"
"1PiRIn6QVHiw2VdRObuQnv","Yechi Migam Yechi Mishnavi","2020-04-20","242102","8","https://i.scdn.co/image/ab67616d0000b273f20dec867e4f13cbce010779","Maslak","6ZWZCww4so7LacgTJiFTWb"
"0ORsZqCHsf6V3IwM423bU9","Rafttanet - Remix","2024-05-19","242615","8","https://i.scdn.co/image/ab67616d0000b2736e5d59ca270e5d33ac92abb9","Amir Tataloo,Arash Mohseni","5CEosSs2y4M9THNGI6mej8,4QXCubMDQSuXdVNCFhaU9Z"
"5pbvbl2ZzOPqtBogVECd1I","Hamechi Khob Bod","2023-10-26","191524","17","https://i.scdn.co/image/ab67616d0000b273fef699d6add7d454877efdd3","Chvrsi,Mors","7Hj58arwOvp6exTny9r5Ie,3M0JTKdBIakKzhlULiqBKT"
"2BbFbFS5f2JfDECJXBPLG4","Green Mile","2024-03-23","124615","7","https://i.scdn.co/image/ab67616d0000b2739f5ec07b708c7f244d7bb15f","Naaji,Saman Wartan","0RUqk7JT0uRkJSL2VNytz2,27YGKBlTecAyTEIh4wLokd"
"61vrpBmFIDoidUUgX0nuhq","Divooneh","2014-03-25","172409","1","https://i.scdn.co/image/ab67616d0000b27388ea4b6c9c30a617239778fa","Erfan","1yPzb9mqugowOfUs2vIOgL"
"2cJD6udH14zVJg3t0EqCsr","Khafan - Club Mix","2023-10-20","173333","3","https://i.scdn.co/image/ab67616d0000b2737751d509606112a8c50c5356","kian,Ho3ein","7nwxsF3I7mTWk1sxPDrITN,5vVveQB8n4kETe67waTS3t"
"5UJT1EBo3GdXqXMupdaTrp","Gorg 2","2020-01-26","511111","22","https://i.scdn.co/image/ab67616d0000b273f73e173d91eedb443cf0080a","Amir Tataloo,Sohrab Mj","5CEosSs2y4M9THNGI6mej8,2B4DnBz9uzJN5nPgLEHCt7"
"7oxh8vBAK3YfyeJqMV0ueN","Noheh","2022-10-01","204000","0","https://i.scdn.co/image/ab67616d0000b2736f6881babc24aed9ee88cf2d","ArwinAf","359Y4Mzw80aWCw4JTqyYAo"
"2XwL1MJhrLq3nMm35YgWaC","BIROKH","2023-04-15","180000","22","https://i.scdn.co/image/ab67616d0000b27309c1d12548801803c0632fd1","Bahram,Peymandegar","57LWeRc7ybAWTsS2vS1GA7,1M7do1p2z4GXaiRr2tM8x2"
"0PtLyOs8ONeQjCxrdNyBzg","HeyeH","2014-01-14","164937","0","https://i.scdn.co/image/ab67616d0000b273941355262b796e30e4c1d395","Marcos the Mrkrazy,Castro Salgod","1ZFPlV10zSg6cOnmms7aqh,0BuZCrkhpjDMloeMTzx7JS"
"77nCp9vpqamvPtq8R1wxGJ","Nadidi - Acoustic","2023-12-20","159932","2","https://i.scdn.co/image/ab67616d0000b27334f6af88216a27a23d0a1629","Rasam,Naaji","0N2ZwsHQR40VqcTJfM0GZT,0RUqk7JT0uRkJSL2VNytz2"
"1pOHI1yO74t3TXyFsRnSi9","Ja Pa","2016-09-09","241398","11","https://i.scdn.co/image/ab67616d0000b273606ccdfd4a1f03ee9443223e","Tik Taak,A2,Sohrab Mj","7AJU2n7M6XW5j1fdqTdZgI,6BRV8LXveLTjQgsCYtd0Y0,2B4DnBz9uzJN5nPgLEHCt7"
"2aAGDlTLARywwKWvCAcmWs","Revenant","2023-07-28","147705","0","https://i.scdn.co/image/ab67616d0000b273c343431cebf36e7f6a917c45","Shemrooni,FeryFlame","4zuyCgnXCf6stVpIZAVhPn,0JfyaftL71rHwCoL57j3Qd"
"2h2PW02Cmxx8DUwGQvdEte","#5 Ladan dead-end","2018-11-15","156000","0","https://i.scdn.co/image/ab67616d0000b2732f9ba2cd0c156c704b1c16d8","Saba Alizadeh","5BPiJFY7v92eJ34VFOSjSS"
"5sigXHeGCm6Pr5N7RmT5CD","Charger","2024-01-31","145716","2","https://i.scdn.co/image/ab67616d0000b273f4d4146a664dc1f77225362c","Naaji","0RUqk7JT0uRkJSL2VNytz2"
"4Vmb3hf9DZfXuhbHcEKsYu","Brain Dead (Cutz By Mr Demic)","2018-09-14","207508","0","https://i.scdn.co/image/ab67616d0000b273394aadf17495eb1675844229","D-Mic Productions","61bZI0JkA5BCXWEfiaKHlx"
"1asSQA2aPg65sFqvi1bibd","Begoo Binam Nadidish","2010-08-06","209150","19","https://i.scdn.co/image/ab67616d0000b2736385e21509cc52a6924bd0ef","Amir Tataloo","5CEosSs2y4M9THNGI6mej8"
"5XauDXikxxSnvMfAbjUKeZ","Bargard","2024-04-19","255714","41","https://i.scdn.co/image/ab67616d0000b273dc99a1e575da57b74bd3ad41","Sijal,Sami Beigi,Behzad Leito","5F0BGBdSL945Bzxrq8aGbn,05xOq3llEmAYBHDUsgHpi2,4zNEj5bkHE0kNSpfIwgdvu"
"4a3xBMOuJh2koucu4n5cV7","Dancet","2023-04-04","232421","24","https://i.scdn.co/image/ab67616d0000b273257e24f35155d922f695a079","Sepehr Khalse,Ali Ardavan,Behzad Leito,Hassan Baba","2SFwcduI9cdZsG6UxnBm3C,1j0dFZXmMgFlDAcjFh490M,361ChOEZ3GXz7oT3LoqPMg,1eIDlFzGjgsKzlcqqGFl7N"
"5y8VrFfKUoWTZIQ6g0mGRN","Evolution And Deterioration","2020-11-29","213357","0","https://i.scdn.co/image/ab67616d0000b2734fab8c41788e4664c7a05d4c","Beatbynajwa","3I36QJUwnZzyxnqIQJkZcy"
"5Zj86FNYiGQFfryxRMmBZF","Nameyi Be Farzand","2016-10-12","314025","22","https://i.scdn.co/image/ab67616d0000b2737ff8274162da1b77a344a154","Yas","7b8pXheEOc28fyFJnQzqmL"
"53dMY90F1WsAnStMQi00As","Crazy Sax 2.0 - DJ Soulstar Remix","2012-03-15","375922","0","https://i.scdn.co/image/ab67616d0000b273476e50e72a5589d4d78e4831","Wawa,DJ Soulstar","6jrT1IVZHZJ5NP2pPvsdyQ,1LfRyQ88bXZ0jbzsgg9Cy4"
"05pzruhCQiWtaFXbdYVoyb","Daarvag","2021-08-02","166000","0","https://i.scdn.co/image/ab67616d0000b273d100e05c16d698a996b8452f","Beatbynajwa","3I36QJUwnZzyxnqIQJkZcy"
"7pN9fJeN39y1tWzDUZJD0Z","Metro (Skit)","2022-08-12","20446","0","https://i.scdn.co/image/ab67616d0000b27340ed9fc7da9e8a91892983a5","Naaji","0RUqk7JT0uRkJSL2VNytz2"
"240GYmZkGc4iXXHjfOLiQ7","Reina","2024-02-28","186932","0","https://i.scdn.co/image/ab67616d0000b273ed1a6a88fa625a09435a05f5","Ravitonam","33UVqpYglqZcGYNiNSWXTe"
"4lizAVLRsvkzSptkN5Z7Bz","Adat","2010-09-28","223620","1","https://i.scdn.co/image/ab67616d0000b27308c119876840c1c07c8e9053","Rezaya","39KRwz1efZ7LNpGaw9sDXp"
"0yOtkP5m30fG3IBaogs341","Tabi'e Bash","2016-02-09","230765","22","https://i.scdn.co/image/ab67616d0000b2732b96eb48d02f20150d01de8d","Tik Taak","7AJU2n7M6XW5j1fdqTdZgI"
"7pNa0LgMAm0EMO35H0WOPW","Taziyane","2019-12-29","443355","27","https://i.scdn.co/image/ab67616d0000b2734d1798732ecb6d53923b9034","Amir Tataloo","5CEosSs2y4M9THNGI6mej8"
"6QCZF4g0eAwuI3DLspAREX","Samurai","2022-04-17","193871","29","https://i.scdn.co/image/ab67616d0000b273990f13820c67eec9af0722d7","Amir Khalvat,Maslak","3mEVURCsHml1RKlcYjRyiy,6ZWZCww4so7LacgTJiFTWb"
"3Y0L6X9jTpKsMH47WmzN34","EMSHABO KHONE NARO","2023-09-13","180000","1","https://i.scdn.co/image/ab67616d0000b273c915654b220ddd49a08a6d59","Arma,I.Da,benam","3CKuPYmXvMJ0URm90z8cKD,3yCy9BtcIjUfrOwqXsz2Th,4vsvG6jvxzISLZ0niZaaIQ"
"58DlswaG7HgHQG8uqOxOed","Teame Ma","2015","203441","4","https://i.scdn.co/image/ab67616d0000b27338028237f47a5002569ade47","TM Bax","0RN2n6EdV90CQmfhfxqv0f"
"2YpYa2ZK6Ohz1AaibOZ3IM","23","2022-04-19","148800","21","https://i.scdn.co/image/ab67616d0000b2734f075d6d93f24d622765a810","Young Sudden","0PGOS7VHyBpbxRhWgO4tZB"
"2iVTlQbVcIodnlAYUWqB8D","BALENCIAGA","2022-03-10","190883","11","https://i.scdn.co/image/ab67616d0000b273aae9bae27edfae674e5381cc","Poori,Young Sudden","5uEEhLt2ETeApnvs40MOxk,0PGOS7VHyBpbxRhWgO4tZB"
"2F4imj21tCwhXAmWFXMgzb","Ghermez","2015-02-27","265235","30","https://i.scdn.co/image/ab67616d0000b273450af20058815cad657632d0","Mehrad Hidden,Saman Wilson,Tara Salahi","0jCVTRvQkILbJvpviTpvd1,2CwNkCPsqVs4jRRpFJxR3H,5yswPRZ5mzvPaJTgp50WPy"
"2bpDp20nWuWXcnFGhJwZrS","463","2020-04-22","178723","0","https://i.scdn.co/image/ab67616d0000b273938dadae67b9b4585345a662","Koos-T","5ws17Kg6AsmFvX3dXZ5uWt"
"1a1FxIfJa5RB6ThJKaYRXz","24hrs","2014-01-14","196702","0","https://i.scdn.co/image/ab67616d0000b273941355262b796e30e4c1d395","Marcos the Mrkrazy,Sasy","1ZFPlV10zSg6cOnmms7aqh,0LkkLM2M97UEG7hi5mLn3u"
"7F4bHSn6cMY9mpXCxqMU5B","Friendships","2020-01-10","160967","1","https://i.scdn.co/image/ab67616d0000b2738455b9da3affb4360240d776","Cnjim","2utR6IBKj6bToiY7ei121b"
"0QgRfMgkhcRXGstIy1sEVg","Roast","2024-01-18","183050","26","https://i.scdn.co/image/ab67616d0000b273fc4053a0b17ec88fd52242ac","Dalu,EMVI","0BX4QfYgm05DzBJyA6hqVJ,46cSYR2hyJHcVXkD9aF95u"
"1YIoCYqQGwwdKKe5FvY1u9","chills","2022-06-09","53967","0","https://i.scdn.co/image/ab67616d0000b273d68bcc51ffb98f31d3bc7d7e","Farsea","4K296DxqeClfjk2ojL31nS"
"6NxvNTJsudVxQNTvpqTBOx","Katooli","2017-03-12","160365","0","https://i.scdn.co/image/ab67616d0000b273dd61a80fd8dba8d1d95acac0","Jarshaa,Taham,Ashkan Kagan","66pDL2f3LoOqKBD6BjDvQh,0Wuyv5K3nFRvaQq3WIb2Ww,2D66FABcMx1DcjVtrVAeHL"
"6qQ1SqhoWCgqrcTVYE5IPA","Habbeye Angoor","2022-09-03","204000","12","https://i.scdn.co/image/ab67616d0000b2730593edca0816336a61dc6fb0","Toomaj","5mBmrpiMC2lzIWCG0MDOYx"
"5QQOHwX8Kct3iSdXHyitjM","Euphoria","2022-07-31","188715","35","https://i.scdn.co/image/ab67616d0000b2736fdda12085ac08df67cc0970","Nazli Mcfian,Isam","5tLaq6yrpvEpoKyLoTbHoD,2oJHjkrwOU6fFBoDiW1jDP"
"1rNC3YCgsx2fi0BSTErWyn","Noghte Joosh - Lofi Version","2023-10-31","247080","0","https://i.scdn.co/image/ab67616d0000b273a397c60b588ce91ec1fe4809","LilP30","2MRz5UydG2XoSXmDClMWZU"
"0rVfRdQqDCBqfwki4Z8x4o","Hagh","2022-04-11","431519","19","https://i.scdn.co/image/ab67616d0000b273c4c9af6eb6be54b08b8da80b","Amir Tataloo","5CEosSs2y4M9THNGI6mej8"
"7ebJDBfsHunwcmfBgfj8ix","Bazigar","2022-08-25","200490","3","https://i.scdn.co/image/ab67616d0000b2732bdff73926c9043ee4c4258c","Koorosh,The Don,Sami Low","1UjD9VWeqDDlDSvNlnFTdl,4rBWAKUMmLkl685zvk0LBH,4mST4sikQtpiH5dIkRxaCT"
"1kKGY9mie21V5kowlMPCwR","Rencontre","2023-12-20","52991","0","https://i.scdn.co/image/ab67616d0000b273410e50e1127a2d338db084af","ACX.","0ArCJQH2QWMjr4lhdeb9CC"
"1nV7x4xi2taYuy6iodO6C9","Bad Nerves","2021-06-14","168000","0","https://i.scdn.co/image/ab67616d0000b2737898e8233cf4183815fb067e","Shemrooni,MARDA$","4zuyCgnXCf6stVpIZAVhPn,6BiAL9xURELiWN5RWk6ezk"
"5vdLOBNlrdKl7fEH0YfnFX","Kari Nadare Ke","2021-12-08","244062","9","https://i.scdn.co/image/ab67616d0000b27350f691e7e9c317816c0a75eb","Sohrab Mj,Catchybeatz,Behzad Leito,Saady","2B4DnBz9uzJN5nPgLEHCt7,25JIQIFASUvrcnzFL9CQhZ,4zNEj5bkHE0kNSpfIwgdvu,2ANwDdVHSYvhHLBtmwTcag"
"32Rr2ehW78xs3I4I4payOK","Yeki Dige","2022-01-06","214248","10","https://i.scdn.co/image/ab67616d0000b27325407d714c54bf8b48c3a667","Alipasha,Canis","3uVb2GNMjiwv3talHFUvC1,6OPdGHW0QD6WknWX2tlzJm"
"0mbG5b61FHLzVe2R4AoK5v","Vienna Intro - Instrumental","2023-07-07","243017","3","https://i.scdn.co/image/ab67616d0000b2739156ac83a1ae499e512a4cac","Nazar","1hMzMy5THp7jWnMRC0rU36"
"59GWd10HyHxktfNGbg4sVd","Breliana","2020-01-01","213760","16","https://i.scdn.co/image/ab67616d0000b273958faf71bea5b62439b77c58","Hoomaan","6UJS43T8NPhmWmmpFY0hzP"
"1o97w6qEsGJ4Bv8a0JBcRu","Jome Shab","2016-12-31","284290","13","https://i.scdn.co/image/ab67616d0000b2735abf7241dfb4fbc2e253d783","Epicure","3DU50uTJPCGLaMjVS5y8Cu"
"0CtFIvCbEcqdchCnvfaJfS","Barbie & Ken","2023-08-11","235428","25","https://i.scdn.co/image/ab67616d0000b2733ee2ad5cdf7694be0a18fec5","Sepehr Khalse,Alireza Jj","2SFwcduI9cdZsG6UxnBm3C,3tecdksDTajgP8xxkuDgyJ"
"3wycXJfwEdwPZ7uqEWgTJK","Hazarat","2021-05-24","188604","1","https://i.scdn.co/image/ab67616d0000b273f4ac6a41ca0b959e00571360","Pooyan Mokhtari","7KtOcyAVjm0LhaJ1IGc6eO"
"7B33T4zmsGQR5XA2I3pPBz","Vase To Hamishe Mikhandidam","2013-11-27","228858","9","https://i.scdn.co/image/ab67616d0000b273969361c9c7f3e186f5a59648","Amir Tataloo","5CEosSs2y4M9THNGI6mej8"
"5TMnHcZY3IR891olyvxTz7","Ghataar","2019-08-07","58462","0","https://i.scdn.co/image/ab67616d0000b273b7a582b35456a2dab45571f4","Sajadii","6gKTNAJ5jCUX5zmkwQ19FS"
"6xgM7aSQzebjAykugXozVU","24SEVEN - Nopopstar Remix","2012-03-15","391772","0","https://i.scdn.co/image/ab67616d0000b273476e50e72a5589d4d78e4831","Boogie Pimps,Nopopstar","3VX8sq17N1pJ6nStjyl0In,3WZ1Fwoh1f4TOfp8LtAxzC"
